Ejercicio	Descripcion	Servicio Gestor	Proveedor	Importe	Fecha de Pago	Column 7	Column 8
2015	CLASES DE CULTURA BASICA NIVELES I-II ENERO-FEBRERO CC.SAN JOSE	OFICINA TECNICA DEL MAYOR	JAVIER POLO MARCOS	637.78	09/04/15		
2015	CUIDADO NIÑOS MUJERES ASISTENTES A FORMACIÓN	S. SOCIALES COMUNITARIOS	CELTADIA-SDAD-COOP	637.35	30/04/15		
2015	CURSO FORMACION CORTE Y CONFECCION ENERO-FEBRERO CC.SAN JOSE	OFICINA TECNICA DEL MAYOR	EVANGELINA DOMINGUEZ ALONSO	637.26	09/04/15		
2015	CLASES DE INGLES ENERO-FEBRERO CC.DELICIAS	OFICINA TECNICA DEL MAYOR	JULIAN MARTIN JUDEZ	637.0	26/03/15		
2015	CARBURANTES. PREVENCIÓN CONTRA INCENDIOS	SERVICIO DE TALLERES Y BRIGADAS DE ARQUITECTURA	OVIDIO-RIN-SA	636.62	05/11/15		
2015	ADQUISICION REACTIVOS Y MATERIAL LABORATORIO ANALISIS - Factura Electrónica: 1174283	SERVICIO DE PREVENCIÓN Y SALUD LABORAL	MENARINI-DIAGNOSTICOS-SA	636.41	01/09/15		
2015	VENTANA DE ALUMINIO BLANCO PARA LA BRIGADA DE MANTENIMIENTO	SERVICIO DE INSTALACIONES DEPORTIVAS	HNOS-PERALES-SL	636.35	16/12/15		
2015	TALLER DE DANZATERAPIA I-II Y ACTIV.MENTAL MARZO-ABRIL-MAYO CC.SANTA ISABEL	OFICINA TECNICA DEL MAYOR	FUNDACION-LA-CARIDAD	636.0	25/06/15		
2015	HIGIENICO MATERIAL ALBERGUE	S. SOCIALES COMUNITARIOS	BLAROZAR-SL	636.0	07/09/15		
2015	Restauración Plenos	ALCALDÍA	BEBINTER-SA	635.36	24/03/15		
2015	MATERIAL MEDICO PHYSIO CONTROL	SERVICIO CONTRA INCENDIOS, DE SALVAMENTO Y PROTECCIÓN CIVIL	PHYSIO-CONTROL SPAIN SALES, S.L.	635.25	19/05/15		
2015	CURSO TECNICAS DE MOTIVACION PARA LA PARTIC IPACION SOCIAL DE LAS PERSONAS  MAYORES	CENTRO DE FORMACIÓN	GESTO GESTION DE SERV.DE REHAB.S.L.PROFESIONA	635.25	25/11/15		
2015	DISEÑO CARTEL Y FOLLETO SONES DE OTOÑO C.C. TIO JORGE	SERVICIO DE CENTROS CÍVICOS	DETALIER, S.L.	635.25	17/12/15		
2015	FORMULARIOS MATERIAL DE IMPRENTA	DIRECCIÓN DE ORGANIZACIÓN, EFICIENCIA Y RELACIONES CON LOS CIUDADANOS	ZARAGOZANA-FORMULARIOS-SA	635.25	10/09/15		
2015	MANTENIMIENTO INTEGRAL DE VEHÍCULOS	SERVICIO DE TALLERES Y BRIGADAS DE ARQUITECTURA	MOBICSA	634.83	17/12/15		
2015	BILLETE AVIÓN RAÚL OLIVÁN CORTÉS - ENCUENTRO DE INNOVACIÓN CIUDADANA DE LA SEGIB	ZARAGOZA ACTIVA	VIAJES-TUROPA-SA	634.06	13/01/16		
2015	REVISION EQUIPOS ASSA ABLOY	SERVICIO CONTRA INCENDIOS, DE SALVAMENTO Y PROTECCIÓN CIVIL	ASSA ABLOY ENTRANCE SYSTEMS SPAIN SA	634.04	09/07/15		
2015	SUMINISTRO MATERIAL PARA FARMACIA	SERVICIO DE PREVENCIÓN Y SALUD LABORAL	IBOR ORTOPEDIA Y MEDICINA S.L.	633.6	16/04/15		
2015	MATERIAL Y HERRAMIENTA FERRETERIA FLOR	SERVICIO CONTRA INCENDIOS, DE SALVAMENTO Y PROTECCIÓN CIVIL	MIGUEL BALLESTERO GARCIA	633.41	12/01/16		
2015	MATERIAL DE FERRETERÍA PARA LA BRIGADA DE MANTENIMIENTO	SERVICIO DE INSTALACIONES DEPORTIVAS	MAINFER-SA	633.37	08/01/16		
2015	MATERIAL DE FONTANERÍA PARA EL CDM LA GRANJA	SERVICIO DE INSTALACIONES DEPORTIVAS	SANEAMIENTOS-ZARAGOZA-SA	633.23	13/04/15		
2015	SERVICIOS AUXILIARES SALA EXPOSICIONES CASA DE LOS MORLANES	SERVICIO DE CULTURA	SERVICIOS-SECURITAS-SA	633.11	12/01/16		
2015	RECOGIDA Y DESTRUCCIÓN DE 779 ARCHIVOS EN EL SEMINARIO Y 180 ARCHIVOS EN MONTEMUZO (EXPURGO ANUAL).	SERVICIO DE MODERNIZACION Y DESARROLLO ORGANIZATIVO	JASA MEDIATION AND INVESTMENTS, S.L.	632.94	18/01/16		
2015	Factura Electrónica: 20150207	SERVICIO DE REDES Y SISTEMAS	TOOL S.A.	632.93	11/05/15		
2015	SUSTITUCIÓN CHIP PROYECTOR C.C. S. PUNTER	SERVICIO DE CENTROS CÍVICOS	AUDIO-IMPORT-PROFESIONAL-SL	632.75	11/11/15		
2015	MELAMINA Y CANTEADOS OCEAN MADERAS	SERVICIO CONTRA INCENDIOS, DE SALVAMENTO Y PROTECCIÓN CIVIL	OCEAN-MADERAS-S.P.	632.6	25/06/15		
2015	MATERIAL DE ALBAÑILERÍA PARA EL CDM MIRALBUENO	SERVICIO DE INSTALACIONES DEPORTIVAS	AZULEJOS-SAN-JOSE-SL	632.23	17/04/15		
2015	PRODUCTOS QUÍMICOS PARA EL CDM CIUDAD JARDÍN	SERVICIO DE INSTALACIONES DEPORTIVAS	ADIEGO-FERBLA-UTE	632.23	30/07/15		
2015	ELECTRODOS DE MEDICIÓN DE PH Y CONECTORES PARA LA BRIGADA DE MANTENIMIENTO	SERVICIO DE INSTALACIONES DEPORTIVAS	ADIEGO-HERMANOS-SA	632.1	10/07/15		
2015	ELECTRICIDAD JUNIO DEPORTIVOS	EQUIPAMIENTOS INSTALACIONES	GAS-NATURAL-COMERCIALIZADORA-SA	632.07	30/09/15		
2015	REPUESTOS VEHICULOS BOMBEROS OVIDIO RIN	SERVICIO CONTRA INCENDIOS, DE SALVAMENTO Y PROTECCIÓN CIVIL	OVIDIO-RIN-SA	631.52	28/05/15		
2015	MANTENIMIENTO INTEGRAL DE VEHÍCULOS	SERVICIO DE TALLERES Y BRIGADAS DE ARQUITECTURA	AUTO ALSAY SL	631.04	22/12/15		
2015	MATERIAL DE FERRETERÍA PARA EL CDM DELICIAS	SERVICIO DE INSTALACIONES DEPORTIVAS	COMERCIAL FUERTES	630.97	05/10/15		
2015	BOMBA Y CADENAS MOTOSIERRA.	SERVICIO DE CONSERVACION DE INFRAESTRUCTURAS	TALLERES-SAMPIETRO-SA	630.94	30/11/15		
2015	MANTENIMIENTO INTEGRAL DE VEHÍCULOS	SERVICIO DE TALLERES Y BRIGADAS DE ARQUITECTURA	AGREDA-AUTOMOVIL-SA	630.87	21/04/15		
2015	MATERIAL DE FERRETERÍA PARA EL CDM PALAFOX	SERVICIO DE INSTALACIONES DEPORTIVAS	FERRETERIA-ARIES-SA	630.79	24/09/15		
2015	MANTENIMIENTO INTEGRAL DE VEHÍCULOS	SERVICIO DE TALLERES Y BRIGADAS DE ARQUITECTURA	JOSE ARA QUERO	630.7	18/12/15		
2015	MATERIALES Y HERRAMIENTAS CEMENTERIO TORRERO	SER. ATENCIÓN AL CIUDADANO Y CEMENTERIO	PINTURAS-SANTAFE-SL	630.63	14/12/15		
2015	MATERIAL DE FONTANERÍA PARA LA BRIGADA DE MANTENIMIENTO	SERVICIO DE INSTALACIONES DEPORTIVAS	SANEAMIENTOS-ZARAGOZA-SA	630.53	26/06/15		
2015	MANTENIMIENTO INTEGRAL DE VEHÍCULOS	SERVICIO DE TALLERES Y BRIGADAS DE ARQUITECTURA	JOSE ARA QUERO	630.23	02/06/15		
2015	MANTENIMIENTO INTEGRAL DE VEHÍCULOS	SERVICIO DE TALLERES Y BRIGADAS DE ARQUITECTURA	AUTO-INDUSTRIAL-SL	630.23	02/10/15		
2015	GASOLEO ESCUELA TALLER CEMENTERIO TORRERO	EQUIPAMIENTOS INSTALACIONES	REPSOL-COMERCIAL-PTOS-PETRO-SA	630.17	21/10/15		
2015	Servicio autocar y guía a Valderrobres CCM Casablanca y La Cartuja	OFICINA TECNICA DEL MAYOR	AUTOCARES-FAU-SA	630.0	24/07/15		
2015	AVDA. SANTA ISABEL 79, LOCALES 1, 2, 18 Y 19 IBI 2015	UNIDAD DE INVENTARIO Y GESTIÓN PATRIMONIAL	ARACELI MOLINA OSTARIZ	629.78	29/05/15		
2015	Ponencia Jornadas Observatorio Contratación Pública 9 abril	SERVICIO ADMINISTRATIVO DE ECONOMIA	NITTUA PLATAFORMA PARA EL CAMBIO SOCIAL SCV	629.78	20/07/15		
2015	PRODUCTOS QUÍMICOS PARA EL CDM GRAN VÍA	SERVICIO DE INSTALACIONES DEPORTIVAS	ADIEGO-FERBLA-UTE	629.32	02/10/15		
2015	MANTENIMIENTO INTEGRAL DE VEHÍCULOS	SERVICIO DE TALLERES Y BRIGADAS DE ARQUITECTURA	SIERRA TAPIZADOS S.L.	629.2	11/11/15		
2015	DISEÑO Y COMPOSICIÓN FOLLETO Y CARTELERIA BARRIOS RURALES	SERVICIO DE CENTROS CÍVICOS	JORGE LOPEZ CONDE	629.2	03/02/16		
2015	REPARACIÓN SISTEMA MICROFONÍA C.C. PUNTER	SERVICIO DE CENTROS CÍVICOS	ESPECTACULOS MUSISER S.L.	629.2	20/01/16		
2015	DISEÑO CARTEL Y LONAS PARA XII PLENO INFANTIL	SERVICIO DE EDUCACIÓN	AISA-PUBLICIDAD-SL	629.2	25/11/15		
2015	MANTENIMIENTO INTEGRAL DE VEHÍCULOS	SERVICIO DE TALLERES Y BRIGADAS DE ARQUITECTURA	JUAN-JOSE MAINAR SEBASTIAN	629.18	04/09/15		
2015	Factura Electrónica: VFO15145090	SERVICIO CONTRA INCENDIOS, DE SALVAMENTO Y PROTECCIÓN CIVIL	DRAGER-SAFETY-HISPANIA-SA	628.9	30/04/15		
2015	MATERIAL Y HERRAMIENTA F.FLOR	SERVICIO CONTRA INCENDIOS, DE SALVAMENTO Y PROTECCIÓN CIVIL	MIGUEL BALLESTERO GARCIA	628.78	13/04/15		
2015	Factura Electrónica: 0092185600	SECCION DE APOYO OPERATIVO	EL-CORTE-INGLES-SA	628.72	28/04/15		
2015	MATERIAL DE ALBAÑILERÍA PARA EL CDM GRAN VÍA	SERVICIO DE INSTALACIONES DEPORTIVAS	LABORATORIOS DE BIOTECNOLOGIA S.A.	628.03	24/03/15		
2015	Motor  500 W	SERVICIO DE CIUDAD INTELIGENTE	(MNOVA) JOSE ALBERTO ROMAN GONZALEZ	627.99	16/11/15		
2015	MATERIAL PARA REPARACIÓN DE VEHICULOS.	SERVICIO DE CONSERVACION DE INFRAESTRUCTURAS	MONZON-Y-GAVIN-SL	627.97	26/11/15		
2015	ADQUISICION REACTIVOS Y MATERIAL LABORATORIO ANALISIS	SERVICIO DE PREVENCIÓN Y SALUD LABORAL	SIEMENS-HEALTHCARE-DIAGNOSTIC-SL	627.9	30/03/15		
2015	ADQUISICION REACTIVOS Y MATERIAL LABORATORIO ANALISIS - Factura Electrónica: 1021288491	SERVICIO DE PREVENCIÓN Y SALUD LABORAL	SIEMENS-HEALTHCARE-DIAGNOSTIC-SL	627.9	28/03/16		
2015	ADQUISICION REACTIVOS Y MATERIAL LABORATORIO ANALISIS - Factura Electrónica: 1021255192	SERVICIO DE PREVENCIÓN Y SALUD LABORAL	SIEMENS-HEALTHCARE-DIAGNOSTIC-SL	627.9	24/09/15		
2015	TOLDOS PARA GENERADORES SACOS AMBROJ	SERVICIO CONTRA INCENDIOS, DE SALVAMENTO Y PROTECCIÓN CIVIL	SACOS-AMBROJ-SC	627.75	15/10/15		
2015	Factura Electrónica: 751215040059	SERVICIO DE CULTURA	SERVICIOS-SECURITAS-SA	627.19	03/07/15		
2015	ADJ.CTL PANIPORTA (MONTAÑANA) FEBRERO	CMSS RURALES	EULEN-SA	627.09	10/06/15		
2015	Material de electricidad industrial para reparaciones en instalaciones de dosificación de reactivos en Planta Potabilizadora	CICLO INTEGRAL DEL AGUA	SALTOKI SUMINISTROS ELECTRICOS, S.L.	626.45	23/02/16		
2015	MANTENIMIENTO INTEGRAL DE VEHÍCULOS	SERVICIO DE TALLERES Y BRIGADAS DE ARQUITECTURA	MOBICSA	626.34	04/09/15		
2015	MAT. FERRETERIA	CASA DE AMPARO	COMERCIAL VIÑAS	626.2	16/11/15		
2015	MATERIALES Y HERRAMIENTAS BRIGADAS EQUIPAMIENTOS	SERVICIO DE TALLERES Y BRIGADAS DE ARQUITECTURA	DURBAN-MAQUINARIA-PARA-LA-CONSTR	625.63	04/06/15		
2015	MATERIAL PUBLICITARIO ZONA MANGA SALON DEL COMIC	SERVICIO DE CENTROS CÍVICOS	E-M-LINZA-PREEDICCION-SERVI-SL	625.57	12/01/16		
2015	CLASES DE YOGA GP 1 Y 2 ULTIMO TRIMESTRE CC.FCO DE GOYA	OFICINA TECNICA DEL MAYOR	ASOC-CULT-ALFA-OMEGA-NU-MILENIO	625.52	18/12/15		
2015	TALLER DE YOGA ULTIMO TRIMESTRE CC.OLIVER	OFICINA TECNICA DEL MAYOR	ASOC-CULT-MUJERES-A.G.U.A.	625.52	26/11/15		
2015	EXCURSION A SORIA CC.LA PAZ	OFICINA TECNICA DEL MAYOR	VIAJES-ANETO-SL	625.0	01/07/15		
2015	REPARACIÓN DEL TRACTOR DEL CDM MIRALBUENO	SERVICIO DE INSTALACIONES DEPORTIVAS	SISTEMAS-DE-RIEGO-BENCAR-SL	624.84	02/09/15		
2015	MATERIALES Y HERRAMIENTAS BRIGADAS EQUIPAMIENTOS	SERVICIO DE TALLERES Y BRIGADAS DE ARQUITECTURA	ZARNEZ-SLL	624.3	24/04/15		
2015	PROGRAMA DE RUTAS A CABALLO POR EL PARQUE DEL AGUA,. 12 LUNAS 2015	SERVICIO DE JUVENTUD	CLUB HÍPICO PARQUE DEL AGUA	624.0	15/09/15		
2015	TALLER DE PSICOMOTRICIDAD ULTIMO TRIMESTRE CC. MONZALBARBA	OFICINA TECNICA DEL MAYOR	FUNDACION-LA-CARIDAD	624.0	16/12/15		
2015	REPARACION EMBARCACION Y MOTO DE AGUA NAUTICAS EBRO	SERVICIO CONTRA INCENDIOS, DE SALVAMENTO Y PROTECCIÓN CIVIL	NAUTICAS Y CARAVANAS EBRO	623.76	19/05/15		
2015	CLASES DE GIMNASIA MANTENIMIENTO ENERO-FEBRERO CC.CASABLANCA	OFICINA TECNICA DEL MAYOR	CAE-MA-DEILA-SCCL	623.28	08/04/15		
2015	MANTENIMIENTO INTEGRAL DE VEHÍCULOS	SERVICIO DE TALLERES Y BRIGADAS DE ARQUITECTURA	AUTO-INDUSTRIAL-SL	623.15	24/04/15		
2015	MAT. SANITARIO	CASA DE AMPARO	OSCA MEDICAL S.L	622.91	09/09/15		
2015	material de pintura para ganadores concurso de postales navideñas	JUNTA MUNICIPAL UNIVERSIDAD	HELIOGRAFICOS-REPROG-ARAGON-SL	622.61	15/02/16		
2015	MANTENIMIENTO INTEGRAL DE VEHÍCULOS	SERVICIO DE TALLERES Y BRIGADAS DE ARQUITECTURA	NEUMATICOS-J-M-MARTINEZ-SA	622.06	29/05/15		
2015	SERVICIO DE CONTROL SALA EXPOSICIONES MONTEMUZO	SERVICIO DE CULTURA	SERVICIOS-SECURITAS-SA	621.27	14/04/15		
2015	OBRAS ESTA CASA ESTA OKUPADA CC RIO EBRO, NI POBRE NI RICO SINO TODO LO CONTRARIO Y FUERA DE QUICIO EN  CC UNIVERSIDAD,	SERVICIO DE JUVENTUD	SDAD-GRAL-AUTORES-Y-EDITORES-SC	620.73	05/11/15		
2015	MATERIAL ESPECIAL ARQUITECTURA	DIRECCIÓN DE ARQUITECTURA	COOP-EL-ROLLO-VEGETAL-ZARAGOZA	620.55	13/07/15		
2015	Cursos 12 Lunas 2015	SERVICIO DE JUVENTUD	GUERRERO CASTELLOT ISABEL .	620.0	10/09/15		
2015	MATERIAL FUNGIBLE	INSTITUTO MUNICIPAL DE SALUD PÚBLICA	JAVIER-SOLANAS-LABOARAGON-SL	619.63	27/04/15		
2015	ADQUISICION REACTIVOS Y MATERIAL LABORATORIO	SERVICIO DE PREVENCIÓN Y SALUD LABORAL	SUMINISTROS-CLINICOS-LANAU-SL	619.58	17/04/15		
2015	CUÑA PULBICITARIAS CICLO FLAMENCO C.C. DELICIAS	SERVICIO DE CENTROS CÍVICOS	RADIO-ZARAGOZA-SA	619.52	30/07/15		
2015	CUÑA PUBLICITARIA MARIANO CASANOVA	SERVICIO DE CENTROS CÍVICOS	RADIO-ZARAGOZA-SA	619.52	04/08/15		
2015	MATERIAL FUNGIBLE LABORATORIO	INSTITUTO MUNICIPAL DE SALUD PÚBLICA	FOSS IBERIA SAU	618.85	16/03/15		
2015	CORCHERAS Y TERMÓMETROS PARA LAS PISCINAS DEL CDM SIGLO XXI	SERVICIO DE INSTALACIONES DEPORTIVAS	ELK-SPORT-DISTRIBUCIONES-SL	618.67	14/05/15		
2015	Copias blanco,negro y color mayo 2015	SERVICIO DE REDES Y SISTEMAS	COREMOSA-ARAGON-SA	618.33	20/07/15		
2015	MATERIAL DE FERRETERÍA PARA EL CDM LA JOTA	SERVICIO DE INSTALACIONES DEPORTIVAS	FERRETERIA-ARIES-SA	618.14	24/03/15		
2015	DESINSECTACIONES Y DESRATIZACIONES EN DISTINTOS PUNTOS CIUDAD. TABLA ADJUNTA	INSTITUTO MUNICIPAL DE SALUD PÚBLICA	AREPLA-TECNICOS-CONTROL-PLAGAS	618.14	07/09/15		
2015	FOLLETOS JORNADAS CULTURALES 2015 GARRAPINILLOS	JUNTA VECINAL GARRAPINILLOS	GRUPO-ZARAGUA-ESPAÑA-SL	617.1	24/08/15		
2015	PANCARTA CON PALILLERA DIA MUNDIAL SIDA	S. SOCIALES COMUNITARIOS	TOLDOS-LUCAS-SL	617.1	04/01/16		
2015	PARAMETRIZACIÓN TARJETAS	DIRECCIÓN DE ORGANIZACIÓN, EFICIENCIA Y RELACIONES CON LOS CIUDADANOS	GOTOR-COMUNICACIONES-SA	617.1	20/01/16		
2015	Anuncio en prensa de las fiestas de julio del barrio de Garrapinillos	JUNTA VECINAL GARRAPINILLOS	METHA-GESTION-Y-MEDIOS-SL	617.1	02/10/15		
2015	Alquiler y transporte de 30 mesas para celebración de acto en el barrio de Peñaflor.	JUNTA VECINAL PEÑAFLOR	SERGLOEVEN ARAGON S.L	617.1	02/10/15		
2015	Anuncio en prensa fiestas septiembre Garrapinillos	JUNTA VECINAL GARRAPINILLOS	METHA-GESTION-Y-MEDIOS-SL	617.1	16/11/15		
2015	Derechos autor actuacion fiestas de agosto en el Barrio Montañana	JUNTA VECINAL MONTAÑANA	SDAD-GRAL-AUTORES-Y-EDITORES-SC	617.1	29/07/15		
2015	MATERIALES Y HERRAMIENTAS BRIGADAS EQUIPAMIENTOS	SERVICIO DE TALLERES Y BRIGADAS DE ARQUITECTURA	FADISMETAL-PM S.L	617.1	05/06/15		
2015	SUMINISTRO DE 1000 CARTELES TAMAÑO A3, FIESTAS 20º ANIVERSARIO PARQUE DELICIAS	JUNTA MUNICIPAL DELICIAS	MQUATRO S.C.	617.1	30/06/15		
2015	CAMBIAR ARGOLLA Y CABEZAL REMOLQUE MORENO REMONDO	SERVICIO CONTRA INCENDIOS, DE SALVAMENTO Y PROTECCIÓN CIVIL	MORENO REMONDO S.L.	617.1	21/05/15		
2015	GASTOS MANTENIMIENTO TRAJES INTERVENCION BOMBEROS	SECCION DE APOYO OPERATIVO	SAGRES-SL	616.81	13/01/16		
2015	ADQUISICION CHAQUETILLA GRIS BRIGADAS.	SECCION DE APOYO OPERATIVO	EL-CORTE-INGLES-SA	616.74	20/01/16		
2015	DISTRIBUICION PUBLICITARIA  PROGAMA CIENCIA Y ARTE	SERVICIO DE CENTROS CÍVICOS	PROARAG-2008-SL	615.89	31/08/15		
2015	MATRIAL FERRETERIA C.C. RÍO EBRO	SERVICIO DE CENTROS CÍVICOS	MIGUEL-ANGEL PRESA CATIVIELA	615.88	28/05/15		
2015	MATERIAL DE FERRETERIA.SERVICIO PATRIMONIO	SERVICIO DE CULTURA	MIGUEL-ANGEL PRESA CATIVIELA	615.5	12/01/16		
2015	Reparación fotocopiadora C.C.Mayores Rey Fernando	OFICINA TECNICA DEL MAYOR	COREMOSA-ARAGON-SA	615.42	24/12/15		
2015	MATERIAL DE FERRETERÍA PARA EL CDM ALBERTO MAESTRO	SERVICIO DE INSTALACIONES DEPORTIVAS	TORNILLERA-ARAGONESA-SA	615.41	23/10/15		
2015	ADQUISICION REACTIVOS Y MATERIAL LABORATORIO ANALISIS	SERVICIO DE PREVENCIÓN Y SALUD LABORAL	SUMINISTROS-CLINICOS-LANAU-SL	615.36	26/11/15		
2015	MANTENIMIENTO INTEGRAL DE VEHÍCULOS	SERVICIO DE TALLERES Y BRIGADAS DE ARQUITECTURA	ARAGONESA-DE-VEHICULOS-SA	615.32	09/07/15		
2015	Servicio de orientación psicopedagógica emancipación juvenil.Enero 2015	SERVICIO DE JUVENTUD	INTELECTO-CONSULT-PROYECTOS-SC	615.25	17/04/15		
2015	SERVICIO DE ORIENTACION PSICOPEDAGOGICA PARA PROY. EMANCIPACION JUVENIL	SERVICIO DE JUVENTUD	INTELECTO-CONSULT-PROYECTOS-SC	615.25	12/01/16		
2015	SERVICIO ORIENTACION SPICOPEDAGOGICA PARA PROY, EMANCIPACION JUVENIL DICIEMBRE 2015	SERVICIO DE JUVENTUD	INTELECTO-CONSULT-PROYECTOS-SC	615.25	04/02/16		
2015	SERVICIO ORIENTACION SPICOPEDAGOGICA PARA PROY, EMANCIPACION JUVENIL OCTUBRE 2015	SERVICIO DE JUVENTUD	INTELECTO-CONSULT-PROYECTOS-SC	615.25	19/11/15		
2015	SERVICIO ORIENTACION SPICOPEDAGOGICA PARA PROY, EMANCIPACION JUVENIL AGOSTO 2015	SERVICIO DE JUVENTUD	INTELECTO-CONSULT-PROYECTOS-SC	615.25	13/10/15		
2015	SERVICIO ORIENTACION SPICOPEDAGOGICA PARA PROY, EMANCIPACION JUVENIL SEPTIEMBRE 2015	SERVICIO DE JUVENTUD	INTELECTO-CONSULT-PROYECTOS-SC	615.25	10/11/15		
2015	Servicio de orientación psicopedagógica emancipación juvenil. junio 2015	SERVICIO DE JUVENTUD	INTELECTO-CONSULT-PROYECTOS-SC	615.25	29/07/15		
2015	SERVICIO ORIENTACION SPICOPEDAGOGICA PARA PROY, EMANCIPACION JUVENIL	SERVICIO DE JUVENTUD	INTELECTO-CONSULT-PROYECTOS-SC	615.25	15/09/15		
2015	Servicio de orientación psicopedagógica emancipación juvenil. Mayo 2015	SERVICIO DE JUVENTUD	INTELECTO-CONSULT-PROYECTOS-SC	615.25	24/06/15		
2015	Servicio de orientación psicopedagógica emancipación juvenil. Marzo 2015	SERVICIO DE JUVENTUD	INTELECTO-CONSULT-PROYECTOS-SC	615.25	30/04/15		
2015	Servicio de orientación psicopedagógica emancipación juvenil. Abril 2015	SERVICIO DE JUVENTUD	INTELECTO-CONSULT-PROYECTOS-SC	615.25	29/05/15		
2015	Servicio de orientación psicopedagógica emancipación juvenil. Febrero 2015	SERVICIO DE JUVENTUD	INTELECTO-CONSULT-PROYECTOS-SC	615.25	17/04/15		
2015	EXCURSION A SORIA Y NUMANCIA CC.OLIVER	OFICINA TECNICA DEL MAYOR	VIAJES-ANETO-SL	615.0	30/11/15		
2015	Actividades de cuentacuentos y animacion en C.E.I.P. EL ESPARTIDERO	JUNTA MUNICIPAL SANTA ISABEL	ASOC-CULTURAL-OS-ZAGALES-ARAGON	615.0	30/03/16		
2015	ELECTRICIDAD MARZO DEPORTIVOS	EQUIPAMIENTOS INSTALACIONES	GAS-NATURAL-COMERCIALIZADORA-SA	614.61	05/06/15		
2015	KIT COMPLETO PISON.	SERVICIO DE CONSERVACION DE INFRAESTRUCTURAS	DURBAN-MAQUINARIA-PARA-LA-CONSTR	614.17	19/05/15		
2015	MATERIAL DE SEGURIDAD MAINFER	SERVICIO CONTRA INCENDIOS, DE SALVAMENTO Y PROTECCIÓN CIVIL	MAINFER-SA	614.08	30/11/15		
2015	Material sustitución grifos C.C. Casetas	SERVICIO DE CENTROS CÍVICOS	SANEAMIENTOS-ZARAGOZA-SA	613.81	11/06/15		
2015	VIALES Y TAPONES DE VIDRIO	INSTITUTO MUNICIPAL DE SALUD PÚBLICA	AGILENT TECNOLOGIES SPAIN, S.L.	613.47	19/05/15		
2015	REACTIVOS DE LABORATORIO	INSTITUTO MUNICIPAL DE SALUD PÚBLICA	VWR INTERNATIONAL EUROLAB S.L.	613.42	27/04/15		
2015	CURSO FORMACION CULTURA BASICA MARZO-ABRIL-MAYO CC.JUSLIBOL	OFICINA TECNICA DEL MAYOR	JAVIER POLO MARCOS	613.25	03/07/15		
2015	TALLER GIMNASIA MANTENIMIENTO ULTIMO TRIMESTRE CC.GARRAPINILLOS	OFICINA TECNICA DEL MAYOR	ASOC. CULT. CREACTIVA	613.25	24/12/15		
2015	COMUNIDAD COLECTIVA MONZALBARBA (GASPAR DE PEX) GASTOS CDAD. 2014	UNIDAD DE INVENTARIO Y GESTIÓN PATRIMONIAL	C.P. PEX, GASPAR DE   006	612.91	08/04/15		
2015	MATERIALES Y GASTOS RECUPERACIÓN NICHOS Y SEPULTURAS	SER. ATENCIÓN AL CIUDADANO Y CEMENTERIO	PICK-TECHNOLOGY-SL	612.79	18/05/15		
2015	ACTUACIONES FIESTAS LAS FUENTES 2015	JUNTA MUNICIPAL LAS FUENTES	SDAD-GRAL-AUTORES-Y-EDITORES-SC	612.79	24/12/15		
2015	REPARACIÓN MESA SONIDO C.C. DELICIAS	SERVICIO DE CENTROS CÍVICOS	PRODUCCIONES EL GRANERO S.L.	612.26	01/12/15		
2015	MEDIOS DE CULTIVO LAB. MICRO II	INSTITUTO MUNICIPAL DE SALUD PÚBLICA	OXOID S.A.	612.04	29/10/15		
2015	PIEZAS DE MADERA PARA EL CDM CASETAS	SERVICIO DE INSTALACIONES DEPORTIVAS	MADERAS-FEGRA-SL	611.97	14/05/15		
2015	DIVERSO MATERIAL BRIGADA DE INSTALACIONES	EQUIPAMIENTOS INSTALACIONES	ELEKTRA ARAGON XXI S.A.	611.05	30/09/15		
2015	MATERIALES Y HERRAMIENTAS BRIGADAS EQUIPAMIENTOS	SERVICIO DE TALLERES Y BRIGADAS DE ARQUITECTURA	TECHOS-INDUSTRIAS-COTANO-SL	610.55	13/04/15		
2015	Espectáculo de circo de calle junto Centro Cívico Universidad	JUNTA MUNICIPAL UNIVERSIDAD	ASOC.CULTURAL ZANGANIA DE ARTES CIRCENSES	610.44	06/04/16		
2015	CRONOMETROS, MANOMETROS, CARTUCHOS MAINFER	SERVICIO CONTRA INCENDIOS, DE SALVAMENTO Y PROTECCIÓN CIVIL	MAINFER-SA	610.25	08/07/15		
2015	Material de electrónica industrial para reparaciones en instalaciones de dosificación de reactivos en Planta Potabilizadora	CICLO INTEGRAL DEL AGUA	IBERSYSTEM-SA	610.25	10/06/15		
2015	TALLER DE TAI-CHI ENERO-FEBRERO CC.CASABLANCA	OFICINA TECNICA DEL MAYOR	LUIS-JAVIER CARBALLAIS PASCUAL	609.84	06/04/15		
2015	TOALLAS LAVABO Y FUNDAS ALMOHADAS ALBERGUE	S. SOCIALES COMUNITARIOS	EL-CORTE-INGLES-SA	609.84	30/10/15		
2015	CURSO FORMACION TAI-CHI MARZO-ABRIL-MAYO CC.CASCO HISTORICO	OFICINA TECNICA DEL MAYOR	LUIS-JAVIER CARBALLAIS PASCUAL	609.84	25/06/15		
